phonon1,phonon2,distance
d+u,t+a,70.839448
d+u,t+i,72.87735
d+u,t+u,69.732141
d+u,t+e,72.719742
d+u,t+o,68.698183
d+u,w+a,72.396839
d+u,w+i,72.401587
d+u,w+u,72.396839
d+u,w+e,72.401587
d+u,w+o,72.396839
d+u,y+a,70.126491
d+u,y+i,71.100235
d+u,y+u,71.100235
d+u,y+e,69.808256
d+u,y+o,69.808256
d+u,z+a,66.064511
d+u,z+i,67.627418
d+u,z+u,67.627418
d+u,z+e,67.371109
d+u,z+o,65.215136
d+u,by+a,69.433136
d+u,by+i,69.625513
d+u,by+u,69.625513
d+u,by+e,69.326023
d+u,by+o,69.326023
d+u,ch+a,72.151433
d+u,ch+i,71.331737
d+u,ch+u,71.334551
d+u,ch+e,72.811422
d+u,ch+o,70.057207
d+u,dy+a,78.337588
d+u,dy+i,78.337588
d+u,dy+u,78.337588
d+u,dy+e,78.337588
d+u,dy+o,78.337588
d+u,gy+a,67.120185
d+u,gy+i,67.696005
d+u,gy+u,67.696005
d+u,gy+e,67.025406
d+u,gy+o,67.025406
d+u,hy+a,72.497151
d+u,hy+i,72.763278
d+u,hy+u,72.763278
d+u,hy+e,72.326734
d+u,hy+o,72.326734
d+u,ky+a,70.684138
d+u,ky+i,70.861273
d+u,ky+u,70.861273
d+u,ky+e,70.214204
d+u,ky+o,70.214204
d+u,my+a,71.184569
d+u,my+i,71.186489
d+u,my+u,71.186489
d+u,my+e,71.174615
d+u,my+o,71.174615
d+u,ny+a,70.138858
d+u,ny+i,70.213418
d+u,ny+u,70.213418
d+u,ny+e,70.138858
d+u,ny+o,70.138858
d+u,py+a,75.494032
d+u,py+i,76.005853
d+u,py+u,76.005853
d+u,py+e,75.036153
d+u,py+o,75.036153
d+u,ry+a,66.860139
d+u,ry+i,66.950182
d+u,ry+u,66.950182
d+u,ry+e,66.860139
d+u,ry+o,66.860139
d+u,sh+a,71.155049
d+u,sh+i,71.365534
d+u,sh+u,72.958946
d+u,sh+e,71.36517
d+u,sh+o,72.652957
d+u,ts+a,71.316399
d+u,ts+i,71.329356
d+u,ts+u,71.316399
d+u,ts+e,71.329356
d+u,ts+o,70.326155
d+u,sp,72.015953
d+e,b+a,66.793838
d+e,b+i,64.749618
d+e,b+u,65.637549
d+e,b+e,63.621633
d+e,b+o,66.536285
d+e,d+a,64.257392
d+e,d+i,60.417013
d+e,d+u,63.263416
d+e,d+e,59.584815
d+e,d+o,64.331896
d+e,f+a,73.213979
d+e,f+i,70.912536
d+e,f+u,72.529396
d+e,f+e,70.912536
d+e,f+o,73.213979
d+e,g+a,65.865193
d+e,g+i,65.031605
d+e,g+u,66.562973
d+e,g+e,63.669894
d+e,g+o,68.286427
d+e,h+a,70.920034
d+e,h+i,69.894125
d+e,h+u,70.914857
d+e,h+e,70.921855
d+e,h+o,74.79602
d+e,j+a,65.539855
d+e,j+i,66.348682
d+e,j+u,65.869245
d+e,j+e,66.057268
d+e,j+o,65.710449
d+e,k+a,68.976109
d+e,k+i,68.138605
d+e,k+u,68.885658
d+e,k+e,68.028941
d+e,k+o,70.881867
d+e,m+a,70.980834
d+e,m+i,68.43267
d+e,m+u,70.088524
d+e,m+e,68.121988
d+e,m+o,70.644376
d+e,n+a,66.898193
d+e,n+i,66.447284
d+e,n+u,66.678356
d+e,n+e,66.15682
d+e,n+o,68.463335
d+e,p+a,71.767752
d+e,p+i,70.623245
d+e,p+u,70.708692
d+e,p+e,67.246669
d+e,p+o,71.959961
d+e,r+a,65.928521
d+e,r+i,64.734888
d+e,r+u,65.169883
d+e,r+e,64.122895
d+e,r+o,66.015749
d+e,s+a,69.883253
d+e,s+i,70.719956
d+e,s+u,70.725734
d+e,s+e,69.874011
d+e,s+o,70.726055
d+e,t+a,70.146927
d+e,t+i,69.47334
d+e,t+u,70.100827
d+e,t+e,68.665161
d+e,t+o,69.070075
d+e,w+a,74.211085
d+e,w+i,74.027814
d+e,w+u,74.211085
d+e,w+e,74.027814
d+e,w+o,74.211085
d+e,y+a,67.595704
d+e,y+i,68.562599
d+e,y+u,68.562599
d+e,y+e,68.074372
d+e,y+o,68.074372
d+e,z+a,65.81335
d+e,z+i,66.013299
d+e,z+u,66.013299
d+e,z+e,64.758308
d+e,z+o,65.936945
d+e,by+a,66.1471
d+e,by+i,65.185133
d+e,by+u,65.185133
d+e,by+e,65.18379
d+e,by+o,65.18379
d+e,ch+a,70.108346
d+e,ch+i,69.393609
d+e,ch+u,69.402184
d+e,ch+e,70.190029
d+e,ch+o,69.560022
d+e,dy+a,73.191832
d+e,dy+i,73.191832
d+e,dy+u,73.191832
d+e,dy+e,73.191832
d+e,dy+o,73.191832
d+e,gy+a,64.696019
d+e,gy+i,65.919068
d+e,gy+u,65.919068
d+e,gy+e,64.905131
d+e,gy+o,64.905131
d+e,hy+a,70.650488
d+e,hy+i,70.748346
d+e,hy+u,70.748346
d+e,hy+e,70.744645
d+e,hy+o,70.744645
d+e,ky+a,68.969709
d+e,ky+i,69.117643
d+e,ky+u,69.117643
d+e,ky+e,69.034791
d+e,ky+o,69.034791
d+e,my+a,69.421269
d+e,my+i,69.422828
d+e,my+u,69.422828
d+e,my+e,69.422802
d+e,my+o,69.422802
d+e,ny+a,67.666354
d+e,ny+i,67.758473
d+e,ny+u,67.758473
d+e,ny+e,67.666354
d+e,ny+o,67.666354
d+e,py+a,71.713758
d+e,py+i,71.852659
d+e,py+u,71.852659
d+e,py+e,71.833504
d+e,py+o,71.833504
d+e,ry+a,64.821501
d+e,ry+i,65.136704
d+e,ry+u,65.136704
d+e,ry+e,64.821501
d+e,ry+o,64.821501
d+e,sh+a,69.208305
d+e,sh+i,69.212263
d+e,sh+u,70.892949
d+e,sh+e,69.213086
d+e,sh+o,70.892372
d+e,ts+a,69.420097
d+e,ts+i,69.347494
d+e,ts+u,69.420097
d+e,ts+e,69.347494
d+e,ts+o,69.424651
d+e,sp,70.808108
d+o,b+a,66.544836
d+o,b+i,68.797315
d+o,b+u,65.564884
d+o,b+e,67.896855
d+o,b+o,66.72332
d+o,d+a,63.648082
d+o,d+i,65.904356
d+o,d+u,61.182157
d+o,d+e,66.578156
d+o,d+o,60.359527
d+o,f+a,73.144024
d+o,f+i,72.940674
d+o,f+u,73.174787
d+o,f+e,72.940674
d+o,f+o,73.144024
d+o,g+a,66.167675
d+o,g+i,67.443965
d+o,g+u,66.705195
d+o,g+e,67.006596
d+o,g+o,68.293293
d+o,h+a,71.639073
d+o,h+i,73.50816
d+o,h+u,71.640528
d+o,h+e,74.70926
d+o,h+o,75.466617
d+o,j+a,67.296305
d+o,j+i,68.699453
d+o,j+u,68.241642
d+o,j+e,68.560725
d+o,j+o,66.851449
d+o,k+a,70.141603
d+o,k+i,70.519083
d+o,k+u,69.901432
d+o,k+e,71.165537
d+o,k+o,71.988105
d+o,m+a,71.72217
d+o,m+i,71.045896
d+o,m+u,71.569262
d+o,m+e,70.897358
d+o,m+o,71.603299
d+o,n+a,67.96841
d+o,n+i,69.416744
d+o,n+u,69.289536
d+o,n+e,69.487563
d+o,n+o,68.733145
d+o,p+a,71.913819
d+o,p+i,75.540858
d+o,p+u,70.412914
d+o,p+e,70.604979
d+o,p+o,72.192204
d+o,r+a,66.450052
d+o,r+i,68.487401
d+o,r+u,66.434639
d+o,r+e,67.885988
d+o,r+o,66.06669
d+o,s+a,72.180502
d+o,s+i,72.656908
d+o,s+u,72.656877
d+o,s+e,72.181451
d+o,s+o,72.637188
d+o,t+a,71.141674
d+o,t+i,73.424588
d+o,t+u,70.04966
d+o,t+e,73.266814
d+o,t+o,69.063658
d+o,w+a,73.551971
d+o,w+i,73.555818
d+o,w+u,73.551971
d+o,w+e,73.555818
d+o,w+o,73.551971
d+o,y+a,71.15144
d+o,y+i,72.085252
d+o,y+u,72.085252
d+o,y+e,70.895624
d+o,y+o,70.895624
d+o,z+a,66.520315
d+o,z+i,68.102346
d+o,z+u,68.102346
d+o,z+e,67.84654
d+o,z+o,65.734138
d+o,by+a,70.119066
d+o,by+i,70.28858
d+o,by+u,70.28858
d+o,by+e,69.991705
d+o,by+o,69.991705
d+o,ch+a,72.657345
d+o,ch+i,71.819073
d+o,ch+u,71.826548
d+o,ch+e,73.355291
d+o,ch+o,70.5958
d+o,dy+a,78.418016
d+o,dy+i,78.418016
d+o,dy+u,78.418016
d+o,dy+e,78.418016
d+o,dy+o,78.418016
d+o,gy+a,67.422229
d+o,gy+i,68.009195
d+o,gy+u,68.009195
d+o,gy+e,67.342089
d+o,gy+o,67.342089
d+o,hy+a,73.157484
d+o,hy+i,73.398333
d+o,hy+u,73.398333
d+o,hy+e,73.06469
d+o,hy+o,73.06469
d+o,ky+a,71.27595
d+o,ky+i,71.409801
d+o,ky+u,71.409801
d+o,ky+e,70.739472
d+o,ky+o,70.739472
d+o,my+a,72.049597
d+o,my+i,72.05387
d+o,my+u,72.05387
d+o,my+e,72.04175
d+o,my+o,72.04175
d+o,ny+a,71.284565
d+o,ny+i,71.36059
d+o,ny+u,71.36059
d+o,ny+e,71.284565
d+o,ny+o,71.284565
d+o,py+a,76.557191
d+o,py+i,77.088156
d+o,py+u,77.088156
d+o,py+e,76.173888
d+o,py+o,76.173888
d+o,ry+a,67.282341
d+o,ry+i,67.375992
d+o,ry+u,67.375992
d+o,ry+e,67.282341
d+o,ry+o,67.282341
d+o,sh+a,71.891504
d+o,sh+i,72.056885
d+o,sh+u,73.516432
d+o,sh+e,72.057042
d+o,sh+o,73.255837
d+o,ts+a,71.824953
d+o,ts+i,71.83845
d+o,ts+u,71.824953
d+o,ts+e,71.83845
d+o,ts+o,70.97371
d+o,sp,72.459106
f+a,b+a,65.86416
f+a,b+i,66.525181
f+a,b+u,65.960168
f+a,b+e,66.525154
f+a,b+o,65.576839
f+a,d+a,66.702148
f+a,d+i,66.955791
f+a,d+u,66.757955
f+a,d+e,68.029955
f+a,d+o,66.850026
f+a,f+a,58.022916
f+a,f+i,62.575352
f+a,f+u,62.160645
f+a,f+e,62.575352
f+a,f+o,58.022916
f+a,g+a,65.589291
f+a,g+i,65.512441
f+a,g+u,65.24836
f+a,g+e,65.514893
f+a,g+o,64.694405
f+a,h+a,63.088727
f+a,h+i,67.678
f+a,h+u,63.353169
f+a,h+e,67.485341
f+a,h+o,64.436597
f+a,j+a,66.11079
f+a,j+i,66.101993
f+a,j+u,66.11318
f+a,j+e,66.101881
f+a,j+o,66.106526
f+a,k+a,64.212693
f+a,k+i,65.912412
f+a,k+u,64.160158
f+a,k+e,66.078807
f+a,k+o,64.918885
f+a,m+a,67.327329
f+a,m+i,68.340072
f+a,m+u,67.360171
f+a,m+e,68.340216
f+a,m+o,66.944609
f+a,n+a,66.357677
f+a,n+i,66.074233
f+a,n+u,66.373449
f+a,n+e,66.424098
f+a,n+o,69.87808
f+a,p+a,64.27672
f+a,p+i,67.757222
f+a,p+u,63.815736
f+a,p+e,66.462925
f+a,p+o,64.023754
f+a,r+a,64.623603
f+a,r+i,66.4157
f+a,r+u,64.645798
f+a,r+e,66.414359
f+a,r+o,64.588386
f+a,s+a,65.358587
f+a,s+i,65.448172
f+a,s+u,65.444991
f+a,s+e,65.494199
f+a,s+o,65.37492
f+a,t+a,65.104691
f+a,t+i,66.097999
f+a,t+u,64.61017
f+a,t+e,66.02602
f+a,t+o,64.848331
f+a,w+a,65.460978
f+a,w+i,65.46275
f+a,w+u,65.460978
f+a,w+e,65.46275
f+a,w+o,65.460978
f+a,y+a,68.142316
f+a,y+i,68.003839
f+a,y+u,68.003839
f+a,y+e,68.029324
f+a,y+o,68.029324
f+a,z+a,66.854887
f+a,z+i,66.973435
f+a,z+u,66.973435
f+a,z+e,67.029742
f+a,z+o,66.688584
f+a,by+a,69.516301
f+a,by+i,69.519196
f+a,by+u,69.519196
f+a,by+e,69.514679
f+a,by+o,69.514679
f+a,ch+a,67.208644
f+a,ch+i,66.444828
f+a,ch+u,66.444837
f+a,ch+e,67.299998
f+a,ch+o,66.824266
f+a,dy+a,79.317427
f+a,dy+i,79.317427
f+a,dy+u,79.317427
f+a,dy+e,79.317427
f+a,dy+o,79.317427
f+a,gy+a,66.919696
f+a,gy+i,66.900434
f+a,gy+u,66.900434
f+a,gy+e,66.920552
f+a,gy+o,66.920552
f+a,hy+a,68.127651
f+a,hy+i,68.482992
f+a,hy+u,68.482992
f+a,hy+e,68.379546
f+a,hy+o,68.379546
f+a,ky+a,65.442562
f+a,ky+i,65.44513
f+a,ky+u,65.44513
f+a,ky+e,65.390036
f+a,ky+o,65.390036
f+a,my+a,73.015761
f+a,my+i,73.019636
f+a,my+u,73.019636
f+a,my+e,73.019306
f+a,my+o,73.019306
f+a,ny+a,68.57707
f+a,ny+i,68.610308
f+a,ny+u,68.610308
f+a,ny+e,68.57707
f+a,ny+o,68.57707
f+a,py+a,68.856817
f+a,py+i,68.868536
f+a,py+u,68.868536
f+a,py+e,68.806448
f+a,py+o,68.806448
f+a,ry+a,68.555421
f+a,ry+i,68.528578
f+a,ry+u,68.528578
f+a,ry+e,68.555421
f+a,ry+o,68.555421
f+a,sh+a,67.075249
f+a,sh+i,67.165231
f+a,sh+u,68.589388
f+a,sh+e,67.164888
f+a,sh+o,68.494582
f+a,ts+a,66.338907
f+a,ts+i,66.357575
f+a,ts+u,66.338907
f+a,ts+e,66.357575
f+a,ts+o,66.227122
f+a,sp,64.207562
f+i,b+a,67.641048
f+i,b+i,67.274992
f+i,b+u,67.579394
f+i,b+e,67.462793
f+i,b+o,67.625452
f+i,d+a,67.813404
f+i,d+i,67.494387
f+i,d+u,67.674671
f+i,d+e,68.463149
f+i,d+o,67.818028
f+i,f+a,65.331505
f+i,f+i,58.967987
f+i,f+u,63.048047
f+i,f+e,58.967987
f+i,f+o,65.331505
f+i,g+a,66.204626
f+i,g+i,66.008939
f+i,g+u,65.986408
f+i,g+e,65.959525
f+i,g+o,66.360053
f+i,h+a,65.984076
f+i,h+i,67.151449
f+i,h+u,65.951055
f+i,h+e,67.081654
f+i,h+o,68.486004
f+i,j+a,67.061276
f+i,j+i,67.081647
f+i,j+u,67.07066
f+i,j+e,67.069623
f+i,j+o,67.062068
f+i,k+a,65.773869
f+i,k+i,65.990342
f+i,k+u,65.005627
f+i,k+e,65.683008
f+i,k+o,67.457701
f+i,m+a,68.71838
f+i,m+i,68.995297
f+i,m+u,68.881709
f+i,m+e,68.997233
f+i,m+o,68.991802
f+i,n+a,66.856354
f+i,n+i,66.936292
f+i,n+u,66.826209
f+i,n+e,66.852768
f+i,n+o,70.647768
f+i,p+a,68.781984
f+i,p+i,67.253078
f+i,p+u,66.124331
f+i,p+e,66.078388
f+i,p+o,68.481665
f+i,r+a,65.180543
f+i,r+i,66.070481
f+i,r+u,65.168623
f+i,r+e,66.06895
f+i,r+o,65.178856
f+i,s+a,66.457956
f+i,s+i,66.330022
f+i,s+u,66.4666
f+i,s+e,66.288447
f+i,s+o,66.502176
f+i,t+a,67.464958
f+i,t+i,66.726228
f+i,t+u,67.073085
f+i,t+e,66.224405
f+i,t+o,66.82296
f+i,w+a,72.138969
f+i,w+i,72.124343
f+i,w+u,72.138969
f+i,w+e,72.124343
f+i,w+o,72.138969
f+i,y+a,67.267488
f+i,y+i,67.173975
f+i,y+u,67.173975
f+i,y+e,67.155078
f+i,y+o,67.155078
f+i,z+a,67.527077
f+i,z+i,67.482768
f+i,z+u,67.482768
f+i,z+e,67.342221
f+i,z+o,67.530177
f+i,by+a,69.297841
f+i,by+i,67.795817
f+i,by+u,67.795817
f+i,by+e,67.796669
f+i,by+o,67.796669
f+i,ch+a,68.066687
f+i,ch+i,66.956342
f+i,ch+u,66.960184
f+i,ch+e,67.902279
f+i,ch+o,67.798628
f+i,dy+a,77.25503
f+i,dy+i,77.25503
f+i,dy+u,77.25503
f+i,dy+e,77.25503
f+i,dy+o,77.25503
f+i,gy+a,66.785742
f+i,gy+i,66.815811
f+i,gy+u,66.815811
f+i,gy+e,66.671193
f+i,gy+o,66.671193
f+i,hy+a,67.608906
f+i,hy+i,67.641842
f+i,hy+u,67.641842
f+i,hy+e,67.629828
f+i,hy+o,67.629828
f+i,ky+a,65.762822
f+i,ky+i,65.777233
f+i,ky+u,65.777233
f+i,ky+e,65.718658
f+i,ky+o,65.718658
f+i,my+a,73.512808
f+i,my+i,73.510926
f+i,my+u,73.510926
f+i,my+e,73.516486
f+i,my+o,73.516486
f+i,ny+a,69.318975
f+i,ny+i,69.317215
f+i,ny+u,69.317215
f+i,ny+e,69.318975
f+i,ny+o,69.318975
f+i,py+a,66.821234
f+i,py+i,66.787283
f+i,py+u,66.787283
f+i,py+e,66.815172
f+i,py+o,66.815172
f+i,ry+a,68.397962
f+i,ry+i,68.247765
f+i,ry+u,68.247765
f+i,ry+e,68.397962
f+i,ry+o,68.397962
f+i,sh+a,67.01601
f+i,sh+i,67.020227
f+i,sh+u,68.261347
f+i,sh+e,67.015549
f+i,sh+o,68.279641
f+i,ts+a,66.974344
f+i,ts+i,66.827516
f+i,ts+u,66.974344
f+i,ts+e,66.827516
f+i,ts+o,67.097192
f+i,sp,65.81915
f+u,b+a,67.147001
f+u,b+i,67.182341
f+u,b+u,67.008384
f+u,b+e,67.195316
f+u,b+o,67.11603
f+u,d+a,67.465602
f+u,d+i,67.503762
f+u,d+u,67.489211
f+u,d+e,68.656406
f+u,d+o,67.51595
f+u,f+a,62.615349
f+u,f+i,61.582897
f+u,f+u,58.271913
f+u,f+e,61.582897
f+u,f+o,62.615349
f+u,g+a,65.684092
f+u,g+i,65.535368
f+u,g+u,65.325762
f+u,g+e,65.544008
f+u,g+o,65.083008
f+u,h+a,64.325582
f+u,h+i,67.508368
f+u,h+u,64.461385
f+u,h+e,67.698742
f+u,h+o,65.880365
f+u,j+a,66.068436
f+u,j+i,66.075571
f+u,j+u,66.06851
f+u,j+e,66.07699
f+u,j+o,66.068508
f+u,k+a,63.896222
f+u,k+i,65.331431
f+u,k+u,63.193406
f+u,k+e,65.302453
f+u,k+o,65.499586
f+u,m+a,67.699949
f+u,m+i,69.069698
f+u,m+u,68.090452
f+u,m+e,69.069697
f+u,m+o,67.831878
f+u,n+a,66.594437
f+u,n+i,66.517087
f+u,n+u,66.589981
f+u,n+e,66.59319
f+u,n+o,70.89216
f+u,p+a,67.043155
f+u,p+i,67.186936
f+u,p+u,63.694011
f+u,p+e,66.478442
f+u,p+o,66.726688
f+u,r+a,64.443651
f+u,r+i,66.248889
f+u,r+u,64.443106
f+u,r+e,66.249269
f+u,r+o,64.443374
f+u,s+a,65.120345
f+u,s+i,64.868378
f+u,s+u,64.866828
f+u,s+e,65.129161
f+u,s+o,64.860387
f+u,t+a,66.153941
f+u,t+i,65.954051
f+u,t+u,65.698898
f+u,t+e,66.014224
f+u,t+o,65.517069
f+u,w+a,69.597481
f+u,w+i,69.592704
f+u,w+u,69.597481
f+u,w+e,69.592704
f+u,w+o,69.597481
f+u,y+a,67.955043
f+u,y+i,67.52379
f+u,y+u,67.52379
f+u,y+e,67.522993
f+u,y+o,67.522993
f+u,z+a,67.040973
f+u,z+i,66.972669
f+u,z+u,66.972669
f+u,z+e,67.040165
f+u,z+o,67.008003
f+u,by+a,69.00492
f+u,by+i,68.837507
f+u,by+u,68.837507
f+u,by+e,68.837526
f+u,by+o,68.837526
f+u,ch+a,66.424052
f+u,ch+i,65.678471
f+u,ch+u,65.683273
f+u,ch+e,66.402266
f+u,ch+o,66.383271
f+u,dy+a,78.529469
f+u,dy+i,78.529469
f+u,dy+u,78.529469
f+u,dy+e,78.529469
f+u,dy+o,78.529469
f+u,gy+a,66.637041
f+u,gy+i,66.62808
f+u,gy+u,66.62808
f+u,gy+e,66.624694
f+u,gy+o,66.624694
f+u,hy+a,68.47183
f+u,hy+i,68.490183
f+u,hy+u,68.490183
f+u,hy+e,68.486246
f+u,hy+o,68.486246
f+u,ky+a,65.213695
f+u,ky+i,65.214519
f+u,ky+u,65.214519
f+u,ky+e,65.209354
f+u,ky+o,65.209354
f+u,my+a,74.369142
f+u,my+i,74.371869
f+u,my+u,74.371869
f+u,my+e,74.372147
f+u,my+o,74.372147
f+u,ny+a,69.281294
f+u,ny+i,69.279182
f+u,ny+u,69.279182
f+u,ny+e,69.281294
f+u,ny+o,69.281294
f+u,py+a,67.691763
f+u,py+i,67.688453
f+u,py+u,67.688453
f+u,py+e,67.691198
f+u,py+o,67.691198
f+u,ry+a,69.195924
f+u,ry+i,69.075916
f+u,ry+u,69.075916
f+u,ry+e,69.195924
f+u,ry+o,69.195924
f+u,sh+a,66.715581
f+u,sh+i,66.701767
f+u,sh+u,68.018418
f+u,sh+e,66.693618
f+u,sh+o,68.018667
f+u,ts+a,65.980582
f+u,ts+i,65.987499
f+u,ts+u,65.980582
f+u,ts+e,65.987499
f+u,ts+o,66.000718
f+u,sp,64.429606
f+e,b+a,67.641048
f+e,b+i,67.274992
f+e,b+u,67.579394
f+e,b+e,67.462793
f+e,b+o,67.625452
f+e,d+a,67.813404
f+e,d+i,67.494387
f+e,d+u,67.674671
f+e,d+e,68.463149
f+e,d+o,67.818028
f+e,f+a,65.331505
f+e,f+i,58.967987
f+e,f+u,63.048047
f+e,f+e,58.967987
f+e,f+o,65.331505
f+e,g+a,66.204626
f+e,g+i,66.008939
f+e,g+u,65.986408
f+e,g+e,65.959525
f+e,g+o,66.360053
f+e,h+a,65.984076
f+e,h+i,67.151449
f+e,h+u,65.951055
f+e,h+e,67.081654
f+e,h+o,68.486004
f+e,j+a,67.061276
f+e,j+i,67.081647
f+e,j+u,67.07066
f+e,j+e,67.069623
f+e,j+o,67.062068
f+e,k+a,65.773869
f+e,k+i,65.990342
f+e,k+u,65.005627
f+e,k+e,65.683008
f+e,k+o,67.457701
f+e,m+a,68.71838
f+e,m+i,68.995297
f+e,m+u,68.881709
f+e,m+e,68.997233
f+e,m+o,68.991802
f+e,n+a,66.856354
f+e,n+i,66.936292
f+e,n+u,66.826209
f+e,n+e,66.852768
f+e,n+o,70.647768
f+e,p+a,68.781984
f+e,p+i,67.253078
f+e,p+u,66.124331
f+e,p+e,66.078388
f+e,p+o,68.481665
f+e,r+a,65.180543
f+e,r+i,66.070481
f+e,r+u,65.168623
f+e,r+e,66.06895
f+e,r+o,65.178856
f+e,s+a,66.457956
f+e,s+i,66.330022
f+e,s+u,66.4666
f+e,s+e,66.288447
f+e,s+o,66.502176
f+e,t+a,67.464958
f+e,t+i,66.726228
f+e,t+u,67.073085
f+e,t+e,66.224405
f+e,t+o,66.82296
f+e,w+a,72.138969
f+e,w+i,72.124343
f+e,w+u,72.138969
f+e,w+e,72.124343
f+e,w+o,72.138969
f+e,y+a,67.267488
f+e,y+i,67.173975
f+e,y+u,67.173975
f+e,y+e,67.155078
f+e,y+o,67.155078
f+e,z+a,67.527077
f+e,z+i,67.482768
f+e,z+u,67.482768
f+e,z+e,67.342221
f+e,z+o,67.530177
f+e,by+a,69.297841
f+e,by+i,67.795817
f+e,by+u,67.795817
f+e,by+e,67.796669
f+e,by+o,67.796669
f+e,ch+a,68.066687
f+e,ch+i,66.956342
f+e,ch+u,66.960184
f+e,ch+e,67.902279
f+e,ch+o,67.798628
f+e,dy+a,77.25503
f+e,dy+i,77.25503
f+e,dy+u,77.25503
f+e,dy+e,77.25503
f+e,dy+o,77.25503
f+e,gy+a,66.785742
f+e,gy+i,66.815811
f+e,gy+u,66.815811
f+e,gy+e,66.671193
f+e,gy+o,66.671193
f+e,hy+a,67.608906
f+e,hy+i,67.641842
f+e,hy+u,67.641842
f+e,hy+e,67.629828
f+e,hy+o,67.629828
f+e,ky+a,65.762822
f+e,ky+i,65.777233
f+e,ky+u,65.777233
f+e,ky+e,65.718658
f+e,ky+o,65.718658
f+e,my+a,73.512808
f+e,my+i,73.510926
f+e,my+u,73.510926
f+e,my+e,73.516486
f+e,my+o,73.516486
f+e,ny+a,69.318975
f+e,ny+i,69.317215
f+e,ny+u,69.317215
f+e,ny+e,69.318975
f+e,ny+o,69.318975
f+e,py+a,66.821234
f+e,py+i,66.787283
f+e,py+u,66.787283
f+e,py+e,66.815172
f+e,py+o,66.815172
f+e,ry+a,68.397962
f+e,ry+i,68.247765
f+e,ry+u,68.247765
f+e,ry+e,68.397962
f+e,ry+o,68.397962
f+e,sh+a,67.01601
f+e,sh+i,67.020227
f+e,sh+u,68.261347
f+e,sh+e,67.015549
f+e,sh+o,68.279641
f+e,ts+a,66.974344
f+e,ts+i,66.827516
f+e,ts+u,66.974344
f+e,ts+e,66.827516
f+e,ts+o,67.097192
f+e,sp,65.81915
f+o,b+a,65.86416
f+o,b+i,66.525181
f+o,b+u,65.960168
f+o,b+e,66.525154
f+o,b+o,65.576839
f+o,d+a,66.702148
f+o,d+i,66.955791
f+o,d+u,66.757955
f+o,d+e,68.029955
f+o,d+o,66.850026
f+o,f+a,58.022916
f+o,f+i,62.575352
f+o,f+u,62.160645
f+o,f+e,62.575352
f+o,f+o,58.022916
f+o,g+a,65.589291
f+o,g+i,65.512441
f+o,g+u,65.24836
f+o,g+e,65.514893
f+o,g+o,64.694405
f+o,h+a,63.088727
f+o,h+i,67.678
f+o,h+u,63.353169
f+o,h+e,67.485341
f+o,h+o,64.436597
f+o,j+a,66.11079
f+o,j+i,66.101993
f+o,j+u,66.11318
f+o,j+e,66.101881
f+o,j+o,66.106526
f+o,k+a,64.212693
f+o,k+i,65.912412
f+o,k+u,64.160158
f+o,k+e,66.078807
f+o,k+o,64.918885
f+o,m+a,67.327329
f+o,m+i,68.340072
f+o,m+u,67.360171
f+o,m+e,68.340216
f+o,m+o,66.944609
f+o,n+a,66.357677
f+o,n+i,66.074233
f+o,n+u,66.373449
f+o,n+e,66.424098
f+o,n+o,69.87808
f+o,p+a,64.27672
f+o,p+i,67.757222
f+o,p+u,63.815736
f+o,p+e,66.462925
f+o,p+o,64.023754
f+o,r+a,64.623603
f+o,r+i,66.4157
f+o,r+u,64.645798
f+o,r+e,66.414359
f+o,r+o,64.588386
f+o,s+a,65.358587
f+o,s+i,65.448172
f+o,s+u,65.444991
f+o,s+e,65.494199
f+o,s+o,65.37492
f+o,t+a,65.104691
f+o,t+i,66.097999
f+o,t+u,64.61017
f+o,t+e,66.02602
f+o,t+o,64.848331
f+o,w+a,65.460978
f+o,w+i,65.46275
f+o,w+u,65.460978
f+o,w+e,65.46275
f+o,w+o,65.460978
f+o,y+a,68.142316
f+o,y+i,68.003839
f+o,y+u,68.003839
f+o,y+e,68.029324
f+o,y+o,68.029324
f+o,z+a,66.854887
f+o,z+i,66.973435
f+o,z+u,66.973435
f+o,z+e,67.029742
f+o,z+o,66.688584
f+o,by+a,69.516301
f+o,by+i,69.519196
f+o,by+u,69.519196
f+o,by+e,69.514679
f+o,by+o,69.514679
f+o,ch+a,67.208644
f+o,ch+i,66.444828
f+o,ch+u,66.444837
f+o,ch+e,67.299998
f+o,ch+o,66.824266
f+o,dy+a,79.317427
f+o,dy+i,79.317427
f+o,dy+u,79.317427
f+o,dy+e,79.317427
f+o,dy+o,79.317427
f+o,gy+a,66.919696
f+o,gy+i,66.900434
f+o,gy+u,66.900434
f+o,gy+e,66.920552
f+o,gy+o,66.920552
f+o,hy+a,68.127651
f+o,hy+i,68.482992
f+o,hy+u,68.482992
f+o,hy+e,68.379546
f+o,hy+o,68.379546
f+o,ky+a,65.442562
f+o,ky+i,65.44513
f+o,ky+u,65.44513
f+o,ky+e,65.390036
f+o,ky+o,65.390036
f+o,my+a,73.015761
f+o,my+i,73.019636
f+o,my+u,73.019636
f+o,my+e,73.019306
f+o,my+o,73.019306
f+o,ny+a,68.57707
f+o,ny+i,68.610308
f+o,ny+u,68.610308
f+o,ny+e,68.57707
f+o,ny+o,68.57707
f+o,py+a,68.856817
f+o,py+i,68.868536
f+o,py+u,68.868536
